timestamp,source,repo,branch,commit,pr,run_id,suite,device_id,device_label,device_soc,device_tier,device_api,model_name,model_runtime,model_backend,case,passed,expected_tool,actual_tool,expected_result_mode,actual_result_mode,chip_present,skill_result_present,message_saved,retry_seen,slot_fill_seen,failure_category,failures
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,add_eggs_milk_and_bread_to_my_shopping_list,True,bulk_add_to_list,add_to_list,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,make_me_a_list_for_camping,True,create_list,create_list,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,create_a_new_list_called_work_tasks,True,create_list,create_list,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,add_eggs_milk_and_bread_to_the_shopping_list,True,bulk_add_to_list,create_list,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,put_tortilla_chips_beef_mince_and_kidney_beans_on_my__83a21d,True,bulk_add_to_list,add_to_list,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,add_these_items_to_my_list_apples_bananas_oranges,True,bulk_add_to_list,create_list,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,turn_on_the_living_room_lights,True,smart_home_on,smart_home_on,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,lights_on,True,smart_home_on,smart_home_on,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,turn_on_the_heater,True,smart_home_on,smart_home_on,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,switch_off_the_bedroom_lamp,True,smart_home_off,smart_home_off,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,kill_the_lights,True,smart_home_off,smart_home_off,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,remember_that_i_usually_meet_sarah_on_tuesdays,True,save_memory,save_memory,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,remember_that_i_prefer_dark_mode,True,save_memory,save_memory,direct_reply,direct_reply,False,False,False,False,False,,
2026-06-11T22:11:20Z,on_device,NickMonrad/kernel-ai-assistant,main,295070eead1d92ca871377f06cc4c94b6fabf97b,1299,on_device-2026-06-11T22-11-20Z-s21-exynos,skills,s21-exynos,S21,Exynos 2100,tracked,35,Gemma 4 E-2B,LiteRT,GPU,remember_that_i_parked_on_level_3,False,save_memory,save_important_date,direct_reply,direct_reply,False,False,False,False,False,wrong_tool,"intent: expected 'save_memory', got 'save_important_date'"
